site_name,site,event_name,event,do_flux,par,temp
reyk,2,reyk 2018-08-10,5,0.06600000000000002,103.10443976246393,12.6
reyk,2,reyk 2018-08-10,5,-0.03575675675675669,0,12.75
reyk,2,reyk 2019-07-22,6,0.027199999999999988,74.03181702801645,13.05
reyk,2,reyk 2019-07-22,6,0.01909090909090901,54.620368788136126,13.350000000000001
reyk,2,reyk 2019-07-22,6,-0.009343373493975855,30.81463573148877,13.25
reyk,2,reyk 2019-07-22,6,-0.0025373493975904575,16.83151836545976,13.350000000000001
reyk,2,reyk 2019-07-22,6,-0.0503132530120482,0,13.4
reyk,2,reyk 2019-07-22,6,0.03615089820359279,74.03181702801645,13.350000000000001
reyk,2,reyk 2019-07-22,6,8.407185628742336e-4,54.620368788136126,13.350000000000001
reyk,2,reyk 2019-07-22,6,-0.021858682634730522,30.81463573148877,13.4
reyk,2,reyk 2019-07-22,6,-0.02479041916167671,16.83151836545976,13.45
reyk,2,reyk 2019-07-22,6,-0.03677142857142868,0,13.4
reyk,2,reyk 2019-07-22,6,0.05235254237288136,74.03181702801645,13.4
reyk,2,reyk 2019-07-22,6,0.022210169491525513,54.620368788136126,13.45
reyk,2,reyk 2019-07-22,6,0.046537078651685375,30.81463573148877,13.4
reyk,2,reyk 2019-07-22,6,-0.022988764044943724,16.83151836545976,13.45
reyk,2,reyk 2019-07-22,6,-0.025601123595505655,0,13.4
reyk,2,reyk 2019-08-14,7,0.09981428571428565,68.8754289932856,12.05
reyk,2,reyk 2019-08-14,7,-0.025909090909090843,165.4724463202573,14.17
reyk,2,reyk 2019-08-14,7,-0.0374193548387098,122.08488735143602,14.45
reyk,2,reyk 2019-08-14,7,0.02454545454545446,68.8754289932856,14.399999999999999
reyk,2,reyk 2019-08-14,7,-0.12763636363636377,37.62102067767643,14.85
reyk,2,reyk 2019-08-14,7,-0.26320000000000005,0,14.55
reyk,2,reyk 2019-08-14,7,-0.03920000000000002,122.08488735143602,14.5
reyk,2,reyk 2019-08-14,7,-0.1869230769230769,68.8754289932856,14.649999999999999
reyk,2,reyk 2019-08-14,7,-0.15032967032967023,37.62102067767643,14.6
reyk,2,reyk 2019-08-14,7,-0.2782838709677421,0,14.3
st33,3,st33 2018-06-24,8,0.21345882352941184,387.88048702802496,13.600000000000001
st33,3,st33 2018-06-24,8,0.1948235294117646,286.17662104895953,13.75
st33,3,st33 2018-06-24,8,0.14452941176470574,161.44944693979082,13.149999999999999
st33,3,st33 2018-06-24,8,0.1188539325842697,129.9371645938759,13.5
st33,3,st33 2018-06-24,8,-0.04581818181818161,0,13.4
st33,3,st33 2018-06-24,8,0.13065168539325847,387.88048702802496,13.35
st33,3,st33 2018-06-24,8,0.23700000000000004,286.17662104895953,13.15
st33,3,st33 2018-06-24,8,0.15455056179775287,161.44944693979082,13.3
st33,3,st33 2018-06-24,8,0.22483146067415746,129.9371645938759,13.100000000000001
st33,3,st33 2018-06-24,8,-0.07731818181818186,0,13.45
st33,3,st33 2018-06-24,8,0.22102325581395343,387.88048702802496,13.3
st33,3,st33 2018-06-24,8,0.19227272727272715,286.17662104895953,13.5
st33,3,st33 2018-06-24,8,0.196186046511628,161.44944693979082,13.2
st33,3,st33 2018-06-24,8,0.14379545454545462,129.9371645938759,13.4
st33,3,st33 2018-06-24,8,-0.13486363636363627,0,13.45
st33,3,st33 2018-07-25,9,0.17444318181818202,199.306443096854,13.6
st33,3,st33 2018-07-25,9,0.1242,147.0474704096765,13.149999999999999
st33,3,st33 2018-07-25,9,0.11516250000000001,82.95832372510934,13.2
st33,3,st33 2018-07-25,9,-0.0407647058823529,45.31335568961706,13.1
