Plot Title: plagic LG st.33 15aug18,,,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349961, SEN S/N: 10349961)","Intensity, Lux (LGR S/N: 10349961, SEN S/N: 10349961)",End Of File (LGR S/N: 10349961),,
517,2018-08-15 16:36:00,14.613,1808.3,,,
518,2018-08-15 16:37:00,14.709,1463.9,,,
519,2018-08-15 16:38:00,14.709,2411.1,,,
520,2018-08-15 16:39:00,14.804,2927.8,,,
521,2018-08-15 16:40:00,16.046,16533.4,,,
522,2018-08-15 16:41:00,17.284,5511.1,,,
523,2018-08-15 16:42:00,17.665,5338.9,,,
524,2018-08-15 16:43:00,18.14,7577.8,,,
525,2018-08-15 16:44:00,19.282,6200,,,
526,2018-08-15 16:45:00,20.138,6544.5,,,
527,2018-08-15 16:46:00,20.901,7577.8,,,
528,2018-08-15 16:47:00,21.473,6200,,,
529,2018-08-15 16:48:00,21.569,1636.1,,,
530,2018-08-15 16:49:00,21.76,4305.6,,,
531,2018-08-15 16:50:00,22.046,4650,,,
532,2018-08-15 16:51:00,22.429,4822.3,,,
533,2018-08-15 16:52:00,22.908,5338.9,,,
534,2018-08-15 16:53:00,23.196,5166.7,,,
535,2018-08-15 16:54:00,23.292,4650,,,
536,2018-08-15 16:55:00,23.292,4994.5,,,
537,2018-08-15 16:56:00,23.196,3616.7,,,
538,2018-08-15 16:57:00,22.908,2411.1,,,
539,2018-08-15 16:58:00,22.621,1808.3,,,
540,2018-08-15 16:59:00,22.142,1636.1,,,
541,2018-08-15 17:00:00,21.76,1722.2,,,
542,2018-08-15 17:01:00,21.282,1550,,,
543,2018-08-15 17:02:00,20.901,2411.1,,,
544,2018-08-15 17:03:00,20.519,1980.6,,,
545,2018-08-15 17:04:00,20.138,2238.9,,,
546,2018-08-15 17:05:00,19.567,2152.8,,,
547,2018-08-15 17:06:00,19.187,2152.8,,,
548,2018-08-15 17:07:00,18.711,2152.8,,,
549,2018-08-15 17:08:00,18.331,2152.8,,,
550,2018-08-15 17:09:00,17.95,2238.9,,,
551,2018-08-15 17:10:00,17.57,2238.9,,,
552,2018-08-15 17:11:00,17.284,1980.6,,,
553,2018-08-15 17:12:00,16.903,2066.7,,,
554,2018-08-15 17:13:00,16.618,1980.6,,,
555,2018-08-15 17:14:00,16.332,1636.1,,,
556,2018-08-15 17:15:00,16.141,1108.7,,,
557,2018-08-15 17:16:00,15.76,602.8,,,
558,2018-08-15 17:17:00,15.569,1237.9,,,
559,2018-08-15 17:18:00,15.378,1291.7,,,
560,2018-08-15 17:19:00,15.282,1377.8,,,
561,2018-08-15 17:20:00,15.091,1270.1,,,
562,2018-08-15 17:21:00,14.9,839.6,,,
563,2018-08-15 17:22:00,14.613,818.1,,,
564,2018-08-15 17:23:00,14.23,710.4,,,
565,2018-08-15 17:24:00,14.038,656.6,,,
566,2018-08-15 17:25:00,13.75,656.6,,,
567,2018-08-15 17:26:00,13.461,656.6,,,
568,2018-08-15 17:27:00,13.269,731.9,,,
569,2018-08-15 17:28:00,13.076,613.5,,,
570,2018-08-15 17:29:00,12.883,635.1,,,
571,2018-08-15 17:30:00,12.69,699.7,,,
572,2018-08-15 17:31:00,12.594,161.5,,,
573,2018-08-15 17:32:00,12.401,150.7,,,
574,2018-08-15 17:33:00,12.304,183,,,
575,2018-08-15 17:34:00,12.304,1076.4,,,
576,2018-08-15 17:35:00,12.304,1054.9,,,
577,2018-08-15 17:36:00,12.207,968.8,,,
578,2018-08-15 17:37:00,12.207,1022.6,,,
579,2018-08-15 17:38:00,12.207,1076.4,,,
580,2018-08-15 17:39:00,12.11,1065.6,,,
581,2018-08-15 17:40:00,12.11,1044.1,,,
582,2018-08-15 17:41:00,12.11,1184,,,
583,2018-08-15 17:42:00,12.11,1151.7,,,
584,2018-08-15 17:43:00,12.013,1248.6,,,
585,2018-08-15 17:44:00,12.013,1377.8,,,
586,2018-08-15 17:45:00,12.013,1280.9,,,
587,2018-08-15 17:46:00,12.11,1237.9,,,
588,2018-08-15 17:47:00,11.916,258.3,,,
589,2018-08-15 17:48:00,11.916,236.8,,,
590,2018-08-15 17:49:00,11.916,1248.6,,,
591,2018-08-15 17:50:00,12.013,1356.3,,,
592,2018-08-15 17:51:00,12.013,1130.2,,,
593,2018-08-15 17:52:00,12.013,1141,,,
594,2018-08-15 17:53:00,12.11,1162.5,,,
595,2018-08-15 17:54:00,12.11,1345.5,,,
596,2018-08-15 17:55:00,12.11,1151.7,,,
597,2018-08-15 17:56:00,12.207,1377.8,,,
598,2018-08-15 17:57:00,12.304,1550,,,
599,2018-08-15 17:58:00,12.304,1377.8,,,
600,2018-08-15 17:59:00,12.304,1324,,,
601,2018-08-15 18:00:00,12.304,1194.8,,,
602,2018-08-15 18:01:00,12.207,1001,,,
603,2018-08-15 18:02:00,12.207,936.5,,,
604,2018-08-15 18:03:00,12.207,904.2,,,
605,2018-08-15 18:04:00,12.11,785.8,,,
606,2018-08-15 18:05:00,12.11,688.9,,,
607,2018-08-15 18:06:00,12.013,624.3,,,
608,2018-08-15 18:07:00,12.013,710.4,,,
609,2018-08-15 18:08:00,11.916,635.1,,,
610,2018-08-15 18:09:00,11.916,645.8,,,
611,2018-08-15 18:10:00,11.819,667.4,,,
612,2018-08-15 18:11:00,11.819,688.9,,,
613,2018-08-15 18:12:00,11.722,699.7,,,
614,2018-08-15 18:13:00,11.722,699.7,,,
615,2018-08-15 18:14:00,11.722,2669.5,,,
616,2018-08-15 18:15:00,11.819,2927.8,,,
617,2018-08-15 18:16:00,11.722,1808.3,,,
618,2018-08-15 18:17:00,11.625,1550,,,
619,2018-08-15 18:18:00,11.625,1636.1,,,
620,2018-08-15 18:19:00,11.625,1636.1,,,
621,2018-08-15 18:20:00,11.528,1550,,,
622,2018-08-15 18:21:00,11.528,1808.3,,,
623,2018-08-15 18:22:00,11.528,1894.5,,,
624,2018-08-15 18:23:00,11.528,1894.5,,,
625,2018-08-15 18:24:00,11.528,1980.6,,,
626,2018-08-15 18:25:00,11.528,2152.8,,,
627,2018-08-15 18:26:00,11.528,2152.8,,,
628,2018-08-15 18:27:00,11.528,2325,,,
629,2018-08-15 18:28:00,11.528,2411.1,,,
630,2018-08-15 18:29:00,11.528,2325,,,
631,2018-08-15 18:30:00,11.528,2238.9,,,
632,2018-08-15 18:31:00,11.528,2238.9,,,
633,2018-08-15 18:32:00,11.431,2411.1,,,
634,2018-08-15 18:33:00,11.431,2066.7,,,
635,2018-08-15 18:34:00,11.431,2152.8,,,
636,2018-08-15 18:35:00,11.431,2325,,,
637,2018-08-15 18:36:00,11.431,2325,,,
638,2018-08-15 18:37:00,11.431,2325,,,
639,2018-08-15 18:38:00,11.431,2411.1,,,
640,2018-08-15 18:39:00,11.431,2497.2,,,
641,2018-08-15 18:40:00,11.431,2411.1,,,
642,2018-08-15 18:41:00,11.431,2411.1,,,
643,2018-08-15 18:42:00,11.431,2238.9,,,
644,2018-08-15 18:43:00,11.431,2411.1,,,
645,2018-08-15 18:44:00,11.431,2238.9,,,
646,2018-08-15 18:45:00,11.431,2497.2,,,
647,2018-08-15 18:46:00,11.431,2497.2,,,
648,2018-08-15 18:47:00,11.431,2583.4,,,
649,2018-08-15 18:48:00,11.528,2755.6,,,
650,2018-08-15 18:49:00,11.528,2669.5,,,
651,2018-08-15 18:50:00,11.528,1227.1,,,
652,2018-08-15 18:51:00,11.334,1076.4,,,
653,2018-08-15 18:52:00,11.334,1205.6,,,
654,2018-08-15 18:53:00,11.236,1205.6,,,
655,2018-08-15 18:54:00,11.236,1270.1,,,
656,2018-08-15 18:55:00,11.139,807.3,,,
657,2018-08-15 18:56:00,11.139,839.6,,,
658,2018-08-15 18:57:00,11.139,828.8,,,
659,2018-08-15 18:58:00,11.139,850.4,,,
660,2018-08-15 18:59:00,11.139,882.6,,,
661,2018-08-15 19:00:00,11.236,2066.7,,,
662,2018-08-15 19:01:00,11.236,1550,,,
663,2018-08-15 19:02:00,11.236,1722.2,,,
664,2018-08-15 19:03:00,11.236,1808.3,,,
665,2018-08-15 19:04:00,11.236,1894.5,,,
666,2018-08-15 19:05:00,11.236,1894.5,,,
667,2018-08-15 19:06:00,11.236,1463.9,,,
668,2018-08-15 19:07:00,11.236,893.4,,,
669,2018-08-15 19:08:00,11.236,656.6,,,
670,2018-08-15 19:09:00,11.236,688.9,,,
671,2018-08-15 19:10:00,11.236,549,,,
672,2018-08-15 19:11:00,11.139,161.5,,,
673,2018-08-15 19:12:00,11.041,161.5,,,
674,2018-08-15 19:13:00,11.041,183,,,
675,2018-08-15 19:14:00,10.944,193.8,,,
676,2018-08-15 19:15:00,10.944,161.5,,,
677,2018-08-15 19:16:00,10.944,172.2,,,
678,2018-08-15 19:17:00,10.944,150.7,,,
679,2018-08-15 19:18:00,10.944,161.5,,,
680,2018-08-15 19:19:00,10.846,129.2,,,
681,2018-08-15 19:20:00,10.846,118.4,,,
682,2018-08-15 19:21:00,10.846,64.6,,,
683,2018-08-15 19:22:00,10.846,75.3,,,
684,2018-08-15 19:23:00,10.846,64.6,,,
685,2018-08-15 19:24:00,10.846,64.6,,,
686,2018-08-15 19:25:00,10.846,64.6,,,
687,2018-08-15 19:26:00,10.846,43.1,,,
688,2018-08-15 19:27:00,10.846,64.6,,,
689,2018-08-15 19:28:00,10.846,53.8,,,
690,2018-08-15 19:29:00,10.846,32.3,,,
691,2018-08-15 19:30:00,10.846,32.3,,,
692,2018-08-15 19:31:00,10.846,64.6,,,
693,2018-08-15 19:32:00,10.846,64.6,,,
694,2018-08-15 19:33:00,10.846,53.8,,,
695,2018-08-15 19:34:00,10.846,64.6,,,
696,2018-08-15 19:35:00,10.748,64.6,,,
697,2018-08-15 19:36:00,10.748,53.8,,,
698,2018-08-15 19:37:00,10.748,43.1,,,
699,2018-08-15 19:38:00,10.748,53.8,,,
700,2018-08-15 19:39:00,10.748,43.1,,,
701,2018-08-15 19:40:00,10.748,53.8,,,
702,2018-08-15 19:41:00,10.651,43.1,,,
703,2018-08-15 19:42:00,10.651,32.3,,,
704,2018-08-15 19:43:00,10.553,21.5,,,
705,2018-08-15 19:44:00,10.553,32.3,,,
706,2018-08-15 19:45:00,10.553,64.6,,,
707,2018-08-15 19:46:00,10.455,53.8,,,
708,2018-08-15 19:47:00,10.455,43.1,,,
709,2018-08-15 19:48:00,10.357,43.1,,,
710,2018-08-15 19:49:00,10.357,43.1,,,
711,2018-08-15 19:50:00,10.357,43.1,,,
712,2018-08-15 19:51:00,10.357,43.1,,,
713,2018-08-15 19:52:00,10.259,43.1,,,
714,2018-08-15 19:53:00,10.259,43.1,,,
715,2018-08-15 19:54:00,10.259,32.3,,,
716,2018-08-15 19:55:00,10.259,43.1,,,
717,2018-08-15 19:56:00,10.161,43.1,,,
718,2018-08-15 19:57:00,10.161,43.1,,,
719,2018-08-15 19:58:00,10.161,53.8,,,
720,2018-08-15 19:59:00,10.161,53.8,,,
721,2018-08-15 20:00:00,10.161,64.6,,,
722,2018-08-15 20:01:00,10.161,64.6,,,
723,2018-08-15 20:02:00,10.161,64.6,,,
724,2018-08-15 20:03:00,10.161,75.3,,,
725,2018-08-15 20:04:00,10.161,75.3,,,
726,2018-08-15 20:05:00,10.161,43.1,,,
727,2018-08-15 20:06:00,10.161,43.1,,,
728,2018-08-15 20:07:00,10.161,32.3,,,
729,2018-08-15 20:08:00,10.161,32.3,,,
730,2018-08-15 20:09:00,10.063,32.3,,,
731,2018-08-15 20:10:00,10.063,32.3,,,
732,2018-08-15 20:11:00,10.063,32.3,,,
733,2018-08-15 20:12:00,10.063,32.3,,,
734,2018-08-15 20:13:00,10.063,32.3,,,
735,2018-08-15 20:14:00,10.063,32.3,,,
736,2018-08-15 20:15:00,10.063,32.3,,,
737,2018-08-15 20:16:00,10.063,32.3,,,
738,2018-08-15 20:17:00,10.063,32.3,,,
739,2018-08-15 20:18:00,10.063,43.1,,,
740,2018-08-15 20:19:00,10.063,43.1,,,
741,2018-08-15 20:20:00,10.063,32.3,,,
742,2018-08-15 20:21:00,10.063,43.1,,,
743,2018-08-15 20:22:00,10.063,43.1,,,
744,2018-08-15 20:23:00,10.063,43.1,,,
745,2018-08-15 20:24:00,10.161,43.1,,,
746,2018-08-15 20:25:00,10.161,43.1,,,
747,2018-08-15 20:26:00,10.161,43.1,,,
748,2018-08-15 20:27:00,10.161,53.8,,,
749,2018-08-15 20:28:00,10.161,43.1,,,
750,2018-08-15 20:29:00,10.161,53.8,,,
751,2018-08-15 20:30:00,10.161,53.8,,,
752,2018-08-15 20:31:00,10.063,43.1,,,
753,2018-08-15 20:32:00,10.063,53.8,,,
754,2018-08-15 20:33:00,10.063,86.1,,,
755,2018-08-15 20:34:00,10.063,398.3,,,
756,2018-08-15 20:35:00,10.063,409,,,
757,2018-08-15 20:36:00,10.063,366,,,
758,2018-08-15 20:37:00,10.063,366,,,
759,2018-08-15 20:38:00,10.063,344.4,,,
760,2018-08-15 20:39:00,10.063,452.1,,,
761,2018-08-15 20:40:00,10.063,452.1,,,
762,2018-08-15 20:41:00,10.063,473.6,,,
763,2018-08-15 20:42:00,10.063,409,,,
764,2018-08-15 20:43:00,10.063,731.9,,,
765,2018-08-15 20:44:00,10.063,882.6,,,
766,2018-08-15 20:45:00,10.063,871.9,,,
767,2018-08-15 20:46:00,9.965,839.6,,,
768,2018-08-15 20:47:00,9.965,807.3,,,
769,2018-08-15 20:48:00,9.965,764.2,,,
770,2018-08-15 20:49:00,9.965,721.2,,,
771,2018-08-15 20:50:00,9.866,678.1,,,
772,2018-08-15 20:51:00,9.866,645.8,,,
773,2018-08-15 20:52:00,9.866,613.5,,,
774,2018-08-15 20:53:00,9.768,581.3,,,
775,2018-08-15 20:54:00,9.768,559.7,,,
776,2018-08-15 20:55:00,9.768,409,,,
777,2018-08-15 20:56:00,9.768,441.3,,,
778,2018-08-15 20:57:00,9.669,419.8,,,
779,2018-08-15 20:58:00,9.768,398.3,,,
780,2018-08-15 20:59:00,9.768,387.5,,,
781,2018-08-15 21:00:00,9.768,398.3,,,
782,2018-08-15 21:01:00,9.768,366,,,
783,2018-08-15 21:02:00,9.768,409,,,
784,2018-08-15 21:03:00,9.768,258.3,,,
785,2018-08-15 21:04:00,9.768,301.4,,,
786,2018-08-15 21:05:00,9.768,269.1,,,
787,2018-08-15 21:06:00,9.768,322.9,,,
788,2018-08-15 21:07:00,9.768,312.2,,,
789,2018-08-15 21:08:00,9.768,312.2,,,
790,2018-08-15 21:09:00,9.768,258.3,,,
791,2018-08-15 21:10:00,9.866,236.8,,,
792,2018-08-15 21:11:00,9.866,236.8,,,
793,2018-08-15 21:12:00,9.866,236.8,,,
794,2018-08-15 21:13:00,9.866,204.5,,,
795,2018-08-15 21:14:00,9.866,193.8,,,
796,2018-08-15 21:15:00,9.866,183,,,
797,2018-08-15 21:16:00,9.866,183,,,
798,2018-08-15 21:17:00,9.866,183,,,
799,2018-08-15 21:18:00,9.866,150.7,,,
800,2018-08-15 21:19:00,9.866,139.9,,,
801,2018-08-15 21:20:00,9.866,129.2,,,
802,2018-08-15 21:21:00,9.866,118.4,,,
803,2018-08-15 21:22:00,9.866,107.6,,,
804,2018-08-15 21:23:00,9.866,96.9,,,
805,2018-08-15 21:24:00,9.866,75.3,,,
806,2018-08-15 21:25:00,9.866,64.6,,,
807,2018-08-15 21:26:00,9.866,53.8,,,
808,2018-08-15 21:27:00,9.768,53.8,,,
809,2018-08-15 21:28:00,9.768,43.1,,,
810,2018-08-15 21:29:00,9.768,21.5,,,
811,2018-08-15 21:30:00,9.768,21.5,,,
812,2018-08-15 21:31:00,9.768,21.5,,,
813,2018-08-15 21:32:00,9.768,21.5,,,
814,2018-08-15 21:33:00,9.768,21.5,,,
815,2018-08-15 21:34:00,9.768,21.5,,,
816,2018-08-15 21:35:00,9.768,21.5,,,
817,2018-08-15 21:36:00,9.768,10.8,,,
818,2018-08-15 21:37:00,9.669,10.8,,,
819,2018-08-15 21:38:00,9.669,10.8,,,
820,2018-08-15 21:39:00,9.669,10.8,,,
821,2018-08-15 21:40:00,9.669,10.8,,,
822,2018-08-15 21:41:00,9.571,10.8,,,
823,2018-08-15 21:42:00,9.571,0,,,
824,2018-08-15 21:43:00,9.571,0,,,
825,2018-08-15 21:44:00,9.571,0,,,
826,2018-08-15 21:45:00,9.571,0,,,
827,2018-08-15 21:46:00,9.669,0,,,
828,2018-08-15 21:47:00,9.669,0,,,
829,2018-08-15 21:48:00,9.669,0,,,
830,2018-08-15 21:49:00,9.669,0,,,
831,2018-08-15 21:50:00,9.669,0,,,
832,2018-08-15 21:51:00,9.768,0,,,
833,2018-08-15 21:52:00,9.768,0,,,
834,2018-08-15 21:53:00,9.768,0,,,
835,2018-08-15 21:54:00,9.768,0,,,
836,2018-08-15 21:55:00,9.768,0,,,
837,2018-08-15 21:56:00,9.768,0,,,
838,2018-08-15 21:57:00,9.768,0,,,
839,2018-08-15 21:58:00,9.768,0,,,
840,2018-08-15 21:59:00,9.768,0,,,
841,2018-08-15 22:00:00,9.768,0,,,
842,2018-08-15 22:01:00,9.768,0,,,
843,2018-08-15 22:02:00,9.768,0,,,
844,2018-08-15 22:03:00,9.768,0,,,
845,2018-08-15 22:04:00,9.768,0,,,
846,2018-08-15 22:05:00,9.768,0,,,
847,2018-08-15 22:06:00,9.768,0,,,
848,2018-08-15 22:07:00,9.768,0,,,
849,2018-08-15 22:08:00,9.768,0,,,
850,2018-08-15 22:09:00,9.768,0,,,
851,2018-08-15 22:10:00,9.768,0,,,
852,2018-08-15 22:11:00,9.768,0,,,
853,2018-08-15 22:12:00,9.866,0,,,
854,2018-08-15 22:13:00,9.866,0,,,
855,2018-08-15 22:14:00,9.768,0,,,
856,2018-08-15 22:15:00,9.768,0,,,
857,2018-08-15 22:16:00,9.866,0,,,
858,2018-08-15 22:17:00,9.768,0,,,
859,2018-08-15 22:18:00,9.768,0,,,
860,2018-08-15 22:19:00,9.866,0,,,
861,2018-08-15 22:20:00,9.768,0,,,
862,2018-08-15 22:21:00,9.768,0,,,
863,2018-08-15 22:22:00,9.768,0,,,
864,2018-08-15 22:23:00,9.768,0,,,
865,2018-08-15 22:24:00,9.768,0,,,
866,2018-08-15 22:25:00,9.768,0,,,
867,2018-08-15 22:26:00,9.669,0,,,
868,2018-08-15 22:27:00,9.669,0,,,
869,2018-08-15 22:28:00,9.669,0,,,
870,2018-08-15 22:29:00,9.669,0,,,
871,2018-08-15 22:30:00,9.571,0,,,
872,2018-08-15 22:31:00,9.571,0,,,
873,2018-08-15 22:32:00,9.571,0,,,
874,2018-08-15 22:33:00,9.571,0,,,
875,2018-08-15 22:34:00,9.571,0,,,
876,2018-08-15 22:35:00,9.571,0,,,
877,2018-08-15 22:36:00,9.571,0,,,
878,2018-08-15 22:37:00,9.571,0,,,
879,2018-08-15 22:38:00,9.571,0,,,
880,2018-08-15 22:39:00,9.571,0,,,
881,2018-08-15 22:40:00,9.472,0,,,
882,2018-08-15 22:41:00,9.472,0,,,
883,2018-08-15 22:42:00,9.571,0,,,
884,2018-08-15 22:43:00,9.571,0,,,
885,2018-08-15 22:44:00,9.571,0,,,
886,2018-08-15 22:45:00,9.571,0,,,
887,2018-08-15 22:46:00,9.571,0,,,
888,2018-08-15 22:47:00,9.571,0,,,
889,2018-08-15 22:48:00,9.571,0,,,
890,2018-08-15 22:49:00,9.571,0,,,
891,2018-08-15 22:50:00,9.571,0,,,
892,2018-08-15 22:51:00,9.571,0,,,
893,2018-08-15 22:52:00,9.571,0,,,
894,2018-08-15 22:53:00,9.571,0,,,
895,2018-08-15 22:54:00,9.571,0,,,
896,2018-08-15 22:55:00,9.571,0,,,
897,2018-08-15 22:56:00,9.571,0,,,
898,2018-08-15 22:57:00,9.472,0,,,
899,2018-08-15 22:58:00,9.472,0,,,
900,2018-08-15 22:59:00,9.472,0,,,
901,2018-08-15 23:00:00,9.472,0,,,
902,2018-08-15 23:01:00,9.472,0,,,
903,2018-08-15 23:02:00,9.472,0,,,
904,2018-08-15 23:03:00,9.472,0,,,
905,2018-08-15 23:04:00,9.472,0,,,
906,2018-08-15 23:05:00,9.373,0,,,
907,2018-08-15 23:06:00,9.472,0,,,
908,2018-08-15 23:07:00,9.373,0,,,
909,2018-08-15 23:08:00,9.472,0,,,
910,2018-08-15 23:09:00,9.373,0,,,
911,2018-08-15 23:10:00,9.373,0,,,
912,2018-08-15 23:11:00,9.373,0,,,
913,2018-08-15 23:12:00,9.373,0,,,
914,2018-08-15 23:13:00,9.373,0,,,
915,2018-08-15 23:14:00,9.373,0,,,
916,2018-08-15 23:15:00,9.373,0,,,
917,2018-08-15 23:16:00,9.373,0,,,
918,2018-08-15 23:17:00,9.472,0,,,
919,2018-08-15 23:18:00,9.472,0,,,
920,2018-08-15 23:19:00,9.472,0,,,
921,2018-08-15 23:20:00,9.472,0,,,
922,2018-08-15 23:21:00,9.472,0,,,
923,2018-08-15 23:22:00,9.472,0,,,
924,2018-08-15 23:23:00,9.472,0,,,
925,2018-08-15 23:24:00,9.571,0,,,
926,2018-08-15 23:25:00,9.571,0,,,
927,2018-08-15 23:26:00,9.768,0,,,
928,2018-08-15 23:27:00,9.866,0,,,
929,2018-08-15 23:28:00,10.063,0,,,
930,2018-08-15 23:29:00,10.161,0,,,
931,2018-08-15 23:30:00,10.357,0,,,
932,2018-08-15 23:31:00,10.553,0,,,
933,2018-08-15 23:32:00,10.651,0,,,
934,2018-08-15 23:33:00,10.846,0,,,
935,2018-08-15 23:34:00,10.944,0,,,
936,2018-08-15 23:35:00,11.139,0,,,
937,2018-08-15 23:36:00,11.236,0,,,
938,2018-08-15 23:37:00,11.431,0,,,
939,2018-08-15 23:38:00,11.528,0,,,
940,2018-08-15 23:39:00,11.722,0,,,
941,2018-08-15 23:40:00,11.819,0,,,
942,2018-08-15 23:41:00,11.916,0,,,
943,2018-08-15 23:42:00,12.11,0,,,
944,2018-08-15 23:43:00,12.207,0,,,
945,2018-08-15 23:44:00,12.304,0,,,
946,2018-08-15 23:45:00,12.401,0,,,
947,2018-08-15 23:46:00,12.594,0,,,
948,2018-08-15 23:47:00,12.69,0,,,
949,2018-08-15 23:48:00,12.69,0,,,
950,2018-08-15 23:49:00,12.883,0,,,
951,2018-08-15 23:50:00,12.98,0,,,
952,2018-08-15 23:51:00,13.076,0,,,
953,2018-08-15 23:52:00,13.173,0,,,
954,2018-08-15 23:53:00,13.269,0,,,
955,2018-08-15 23:54:00,13.269,0,,,
956,2018-08-15 23:55:00,13.365,0,,,
957,2018-08-15 23:56:00,13.461,0,,,
958,2018-08-15 23:57:00,13.558,0,,,
959,2018-08-15 23:58:00,13.654,0,,,
960,2018-08-15 23:59:00,13.654,0,,,
961,2018-08-16 00:00:00,13.75,0,,,
962,2018-08-16 00:01:00,13.846,0,,,
963,2018-08-16 00:02:00,13.846,0,,,
964,2018-08-16 00:03:00,13.942,0,,,
965,2018-08-16 00:04:00,14.038,0,,,
966,2018-08-16 00:05:00,14.134,0,,,
967,2018-08-16 00:06:00,14.134,0,,,
968,2018-08-16 00:07:00,14.23,0,,,
969,2018-08-16 00:08:00,14.23,0,,,
970,2018-08-16 00:09:00,14.325,0,,,
971,2018-08-16 00:10:00,14.421,0,,,
972,2018-08-16 00:11:00,14.421,0,,,
973,2018-08-16 00:12:00,14.517,0,,,
974,2018-08-16 00:13:00,14.517,0,,,
975,2018-08-16 00:14:00,14.613,0,,,
976,2018-08-16 00:15:00,14.613,0,,,
977,2018-08-16 00:16:00,14.709,0,,,
978,2018-08-16 00:17:00,14.709,0,,,
979,2018-08-16 00:18:00,14.709,0,,,
980,2018-08-16 00:19:00,14.804,0,,,
981,2018-08-16 00:20:00,14.804,0,,,
982,2018-08-16 00:21:00,14.9,0,,,
983,2018-08-16 00:22:00,14.9,0,,,
984,2018-08-16 00:23:00,14.9,0,,,
985,2018-08-16 00:24:00,14.996,0,,,
986,2018-08-16 00:25:00,14.996,0,,,
987,2018-08-16 00:26:00,14.996,0,,,
988,2018-08-16 00:27:00,15.091,0,,,
989,2018-08-16 00:28:00,15.091,0,,,
990,2018-08-16 00:29:00,15.187,0,,,
991,2018-08-16 00:30:00,15.187,0,,,
992,2018-08-16 00:31:00,15.187,0,,,
993,2018-08-16 00:32:00,15.282,0,,,
994,2018-08-16 00:33:00,15.282,0,,,
995,2018-08-16 00:34:00,15.282,0,,,
996,2018-08-16 00:35:00,15.282,0,,,
997,2018-08-16 00:36:00,15.378,0,,,
998,2018-08-16 00:37:00,15.378,0,,,
999,2018-08-16 00:38:00,15.378,0,,,
1000,2018-08-16 00:39:00,15.473,0,,,
1001,2018-08-16 00:40:00,15.473,0,,,
1002,2018-08-16 00:41:00,15.473,0,,,
1003,2018-08-16 00:42:00,15.569,0,,,
1004,2018-08-16 00:43:00,15.569,0,,,
1005,2018-08-16 00:44:00,15.569,0,,,
1006,2018-08-16 00:45:00,15.569,0,,,
1007,2018-08-16 00:46:00,15.664,0,,,
1008,2018-08-16 00:47:00,15.664,0,,,
1009,2018-08-16 00:48:00,15.664,0,,,
1010,2018-08-16 00:49:00,15.664,0,,,
1011,2018-08-16 00:50:00,15.76,0,,,
1012,2018-08-16 00:51:00,15.76,0,,,
1013,2018-08-16 00:52:00,15.76,0,,,
1014,2018-08-16 00:53:00,15.855,0,,,
1015,2018-08-16 00:54:00,15.855,0,,,
1016,2018-08-16 00:55:00,15.951,0,,,
1017,2018-08-16 00:56:00,16.046,0,,,
1018,2018-08-16 00:57:00,16.046,0,,,
1019,2018-08-16 00:58:00,16.141,0,,,
1020,2018-08-16 00:59:00,16.141,0,,,
1021,2018-08-16 01:00:00,16.237,0,,,
1022,2018-08-16 01:01:00,16.237,0,,,
1023,2018-08-16 01:02:00,16.332,0,,,
1024,2018-08-16 01:03:00,16.332,0,,,
1025,2018-08-16 01:04:00,16.427,0,,,
1026,2018-08-16 01:05:00,16.523,0,,,
1027,2018-08-16 01:06:00,16.523,0,,,
1028,2018-08-16 01:07:00,16.523,0,,,
1029,2018-08-16 01:08:00,16.618,0,,,
1030,2018-08-16 01:09:00,16.713,0,,,
1031,2018-08-16 01:10:00,16.713,0,,,
1032,2018-08-16 01:11:00,16.713,0,,,
1033,2018-08-16 01:12:00,16.808,0,,,
1034,2018-08-16 01:13:00,16.808,0,,,
1035,2018-08-16 01:14:00,16.903,0,,,
1036,2018-08-16 01:15:00,16.903,0,,,
1037,2018-08-16 01:16:00,16.999,0,,,
1038,2018-08-16 01:17:00,16.999,0,,,
1039,2018-08-16 01:18:00,17.094,0,,,
1040,2018-08-16 01:19:00,17.094,0,,,
1041,2018-08-16 01:20:00,17.094,0,,,
1042,2018-08-16 01:21:00,17.189,0,,,
1043,2018-08-16 01:22:00,17.189,0,,,
1044,2018-08-16 01:23:00,17.189,0,,,
1045,2018-08-16 01:24:00,17.284,0,,,
1046,2018-08-16 01:25:00,17.284,0,,,
1047,2018-08-16 01:26:00,17.284,0,,,
1048,2018-08-16 01:27:00,17.379,0,,,
1049,2018-08-16 01:28:00,17.379,0,,,
1050,2018-08-16 01:29:00,17.379,0,,,
1051,2018-08-16 01:30:00,17.475,0,,,
1052,2018-08-16 01:31:00,17.475,0,,,
1053,2018-08-16 01:32:00,17.475,0,,,
1054,2018-08-16 01:33:00,17.57,0,,,
1055,2018-08-16 01:34:00,17.57,0,,,
1056,2018-08-16 01:35:00,17.57,0,,,
1057,2018-08-16 01:36:00,17.57,0,,,
1058,2018-08-16 01:37:00,17.665,0,,,
1059,2018-08-16 01:38:00,17.665,0,,,
1060,2018-08-16 01:39:00,17.665,0,,,
1061,2018-08-16 01:40:00,17.76,0,,,
1062,2018-08-16 01:41:00,17.76,0,,,
1063,2018-08-16 01:42:00,17.76,0,,,
