Plot Title: Pelagic LG NB B 15Aug18,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349964, SEN S/N: 10349964, LBL: temp)","Intensity, Lux (LGR S/N: 10349964, SEN S/N: 10349964, LBL: light)",End Of File (LGR S/N: 10349964)
3372,2018-08-17 16:11:00,9.571,12400.1,
3373,2018-08-17 16:12:00,9.571,12400.1,
3374,2018-08-17 16:13:00,9.472,13089,
3375,2018-08-17 16:14:00,9.472,14466.8,
3376,2018-08-17 16:15:00,9.472,15844.5,
3377,2018-08-17 16:16:00,9.472,17222.3,
3378,2018-08-17 16:17:00,9.472,17911.2,
3379,2018-08-17 16:18:00,9.472,17911.2,
3380,2018-08-17 16:19:00,9.472,17911.2,
3381,2018-08-17 16:20:00,9.472,17911.2,
3382,2018-08-17 16:21:00,9.373,18600.1,
3383,2018-08-17 16:22:00,9.373,17911.2,
3384,2018-08-17 16:23:00,9.373,17222.3,
3385,2018-08-17 16:24:00,9.373,16533.4,
3386,2018-08-17 16:25:00,9.275,16533.4,
3387,2018-08-17 16:26:00,9.275,15844.5,
3388,2018-08-17 16:27:00,9.275,16533.4,
3389,2018-08-17 16:28:00,9.275,17222.3,
3390,2018-08-17 16:29:00,9.176,18600.1,
3391,2018-08-17 16:30:00,9.176,19289,
3392,2018-08-17 16:31:00,9.176,20666.8,
3393,2018-08-17 16:32:00,9.275,22044.6,
3394,2018-08-17 16:33:00,9.373,22044.6,
3395,2018-08-17 16:34:00,9.373,22044.6,
3396,2018-08-17 16:35:00,9.472,22044.6,
3397,2018-08-17 16:36:00,9.571,22044.6,
3398,2018-08-17 16:37:00,9.571,20666.8,
3399,2018-08-17 16:38:00,9.571,20666.8,
3400,2018-08-17 16:39:00,9.571,20666.8,
3401,2018-08-17 16:40:00,9.571,20666.8,
3402,2018-08-17 16:41:00,9.571,19977.9,
3403,2018-08-17 16:42:00,9.571,19289,
3404,2018-08-17 16:43:00,9.571,19289,
3405,2018-08-17 16:44:00,9.571,19977.9,
3406,2018-08-17 16:45:00,9.571,22044.6,
3407,2018-08-17 16:46:00,9.669,23422.4,
3408,2018-08-17 16:47:00,9.669,24800.2,
3409,2018-08-17 16:48:00,9.768,26178,
3410,2018-08-17 16:49:00,9.866,26178,
3411,2018-08-17 16:50:00,9.866,27555.7,
3412,2018-08-17 16:51:00,9.965,27555.7,
3413,2018-08-17 16:52:00,9.965,26178,
3414,2018-08-17 16:53:00,10.063,24800.2,
3415,2018-08-17 16:54:00,9.965,24800.2,
3416,2018-08-17 16:55:00,9.965,23422.4,
3417,2018-08-17 16:56:00,9.965,23422.4,
3418,2018-08-17 16:57:00,9.965,22044.6,
3419,2018-08-17 16:58:00,9.965,22044.6,
3420,2018-08-17 16:59:00,9.965,21355.7,
3421,2018-08-17 17:00:00,9.866,20666.8,
3422,2018-08-17 17:01:00,9.768,20666.8,
3423,2018-08-17 17:02:00,9.768,19289,
3424,2018-08-17 17:03:00,9.669,19289,
3425,2018-08-17 17:04:00,9.571,18600.1,
3426,2018-08-17 17:05:00,9.472,19289,
3427,2018-08-17 17:06:00,9.373,20666.8,
3428,2018-08-17 17:07:00,9.373,21355.7,
3429,2018-08-17 17:08:00,9.373,22044.6,
3430,2018-08-17 17:09:00,9.275,22044.6,
3431,2018-08-17 17:10:00,9.275,22044.6,
3432,2018-08-17 17:11:00,9.373,22044.6,
3433,2018-08-17 17:12:00,9.275,21355.7,
3434,2018-08-17 17:13:00,9.275,19977.9,
3435,2018-08-17 17:14:00,9.176,18600.1,
3436,2018-08-17 17:15:00,9.077,17911.2,
3437,2018-08-17 17:16:00,9.077,17222.3,
3438,2018-08-17 17:17:00,8.978,16533.4,
3439,2018-08-17 17:18:00,8.879,16533.4,
3440,2018-08-17 17:19:00,8.779,15844.5,
3441,2018-08-17 17:20:00,8.779,15844.5,
3442,2018-08-17 17:21:00,8.68,15844.5,
3443,2018-08-17 17:22:00,8.68,15844.5,
3444,2018-08-17 17:23:00,8.581,15155.7,
3445,2018-08-17 17:24:00,8.581,15155.7,
3446,2018-08-17 17:25:00,8.581,15155.7,
3447,2018-08-17 17:26:00,8.581,16533.4,
3448,2018-08-17 17:27:00,8.581,16533.4,
3449,2018-08-17 17:28:00,8.581,17222.3,
3450,2018-08-17 17:29:00,8.581,14466.8,
3451,2018-08-17 17:30:00,8.581,14466.8,
3452,2018-08-17 17:31:00,8.481,13777.9,
3453,2018-08-17 17:32:00,8.382,12400.1,
3454,2018-08-17 17:33:00,8.282,11711.2,
3455,2018-08-17 17:34:00,8.182,11022.3,
3456,2018-08-17 17:35:00,8.082,11022.3,
3457,2018-08-17 17:36:00,8.082,11711.2,
3458,2018-08-17 17:37:00,8.082,9644.5,
3459,2018-08-17 17:38:00,8.082,10333.4,
3460,2018-08-17 17:39:00,7.983,9644.5,
3461,2018-08-17 17:40:00,7.882,9300.1,Logged
